change,currency,filingDate,id,isDerivative,name,share,source,symbol,transactionCode,transactionDate,transactionPrice
-72,,2024-04-02,0001104659-24-042726,False,Owens Derek,4108,sec,CAT,F,2024-04-01,365.29
103,,2024-04-01,0001104659-24-041922,True,SCHWAB SUSAN C,18630,sec,CAT,A,2024-03-28,365.38
45,,2024-04-01,0001104659-24-041918,True,MacLennan David,45,sec,CAT,A,2024-03-28,365.38
103,,2024-04-01,0001104659-24-041916,True,CALHOUN DAVID L,21559,sec,CAT,A,2024-03-28,365.38
622,,2024-03-18,0001104659-24-035172,True,Creed Joseph E,8917,sec,CAT,A,2024-03-14,341.92
352,,2024-03-18,0001104659-24-035169,True,Kaiser Jason,4388,sec,CAT,A,2024-03-14,341.92
658,,2024-03-18,0001104659-24-035167,True,Johnson Denise C,28564,sec,CAT,A,2024-03-14,341.92
313,,2024-03-12,0001104659-24-033203,True,Johnson Denise C,28023,sec,CAT,A,2024-03-08,339.19
267,,2024-03-12,0001104659-24-033191,True,Creed Joseph E,8329,sec,CAT,A,2024-03-08,339.19
117,,2024-03-12,0001104659-24-033188,True,Kaiser Jason,4053,sec,CAT,A,2024-03-08,339.19
-14186,,2024-03-08,0001104659-24-032271,True,BONFIELD ANDREW R J,14186,sec,CAT,M,2024-03-07,196.7
-15393,,2024-03-08,0001104659-24-032271,True,BONFIELD ANDREW R J,0,sec,CAT,M,2024-03-07,219.76
-10613,,2024-03-08,0001104659-24-032271,False,BONFIELD ANDREW R J,65142,sec,CAT,F,2024-03-07,340.39
14186,,2024-03-08,0001104659-24-032271,False,BONFIELD ANDREW R J,75755,sec,CAT,M,2024-03-07,196.7
-12138,,2024-03-08,0001104659-24-032271,False,BONFIELD ANDREW R J,61569,sec,CAT,F,2024-03-07,340.39
15393,,2024-03-08,0001104659-24-032271,False,BONFIELD ANDREW R J,73707,sec,CAT,M,2024-03-07,219.76
11509,,2024-03-06,0001104659-24-031375,True,BONFIELD ANDREW R J,11509,sec,CAT,A,2024-03-04,0.0
3543,,2024-03-06,0001104659-24-031375,False,BONFIELD ANDREW R J,58314,sec,CAT,A,2024-03-04,0.0
8871,,2024-03-06,0001104659-24-031373,True,Fassino Anthony D.,8871,sec,CAT,A,2024-03-04,0.0
2731,,2024-03-06,0001104659-24-031373,False,Fassino Anthony D.,33120,sec,CAT,A,2024-03-04,0.0
16783,,2024-03-06,0001104659-24-031372,True,Creed Joseph E,16783,sec,CAT,A,2024-03-04,0.0
5168,,2024-03-06,0001104659-24-031372,False,Creed Joseph E,12937,sec,CAT,A,2024-03-04,0.0
39561,,2024-03-06,0001104659-24-031370,True,Umpleby III Donald J,39561,sec,CAT,A,2024-03-04,0.0
12181,,2024-03-06,0001104659-24-031370,False,Umpleby III Donald J,441355,sec,CAT,A,2024-03-04,0.0
8871,,2024-03-06,0001104659-24-031369,True,Kaiser Jason,8871,sec,CAT,A,2024-03-04,0.0
2731,,2024-03-06,0001104659-24-031369,False,Kaiser Jason,6244,sec,CAT,A,2024-03-04,0.0
8871,,2024-03-06,0001104659-24-031368,True,Johnson Denise C,8871,sec,CAT,A,2024-03-04,0.0
2731,,2024-03-06,0001104659-24-031368,False,Johnson Denise C,35525,sec,CAT,A,2024-03-04,0.0
5994,,2024-03-06,0001104659-24-031367,True,Johnson Cheryl H,5994,sec,CAT,A,2024-03-04,0.0
1846,,2024-03-06,0001104659-24-031367,False,Johnson Cheryl H,21452,sec,CAT,A,2024-03-04,0.0
